id_ubicacion;comuna;tipo_de_calle;direccion
26507;10;CALLE;SANTO TOME y MADERO
26508;11;CALLE;NOGOYA y LAMARCA, EMILIO
26509;7;CALLE;ARGERICH y VALLESE, FELIPE
26510;7;CALLE;SAN PEDRITO y LAFERRERE, GREGORIO DE
26511;13;CALLE;SUCRE, ANTONIO JOSE DE, MCAL. y CAZADORES
26512;5;CALLE;GUARDIA VIEJA y PRINGLES
26513;9;AVENIDA;JUSTO, JUAN B. AV. 9476
26514;11;AVENIDA;LOPE DE VEGA AV. y BAIGORRIA
26515;8;AVENIDA;ESCALADA AV. y CASTA├æARES AV.
26516;7;AVENIDA;DIRECTORIO AV. 2400
26517;15;AVENIDA;FOREST AV. 863
26518;13;AVENIDA;JURAMENTO AV. y 11 DE SEPTIEMBRE DE 1888
26519;13;AVENIDA;DEL LIBERTADOR AV. y LA PAMPA
26520;6;AVENIDA;PUEYRREDON, HONORIO, DR. AV. 659
26521;SD;AVENIDA;MORENO, PERITO AV. 2000
26522;14;AVENIDA;CABILDO AV. y SANTA FE AV.
26523;6;AVENIDA;MORENO, JOSE MARIA AV. y ALBERDI, JUAN BAUTISTA AV.
26524;5;AVENIDA;INDEPENDENCIA AV. y MARMOL, JOSE
26525;5;AVENIDA;RAWSON y RIVADAVIA AV.
26526;5;AVENIDA;GARAY, JUAN DE AV. y CASTRO
26527;4;AVENIDA;GARAY, JUAN DE AV. 2900
26528;2;AVENIDA;LAS HERAS GENERAL AV. 2031
26529;1;AVENIDA;RAMOS MEJIA, JOSE MARIA, DR. AV. y ANTARTIDA ARGENTINA AV.
26530;1;AVENIDA;ALEM, LEANDRO N. AV. 475
26531;1;AVENIDA;BELGRANO AV. 239
26532;4;AVENIDA;REGIMIENTO DE PATRICIOS AV. y CERRI, DANIEL, GRAL.
26533;6;AVENIDA;DIRECTORIO AV. y THORNE
26534;13;AVENIDA;MARTINEZ, ENRIQUE, GRAL. y LACROZE, FEDERICO AV.
26535;10;CALLE;GANA 495
26536;10;CALLE;MOLIERE 2831
26537;10;CALLE;BACACAY y GONZALEZ, JOAQUIN V.
26538;7;CALLE;MORON 3100
26539;13;CALLE;ARCOS 3419
26540;13;CALLE;MONTA├æESES 2377
26541;6;CALLE;MITRE, BARTOLOME y RIO DE JANEIRO
26542;7;CALLE;DOBLAS 1800
26543;2;CALLE;ARENALES 2900
26544;2;CALLE;PE?A 2715
26545;3;CALLE;PASCO 1100
26546;1;CALLE;SAENZ PE?A, LUIS, PRES. 1264
26547;4;CALLE;HORNOS, GRAL. 256
26548;9;AV. GRAL. PAZ;PAZ, GRAL. AV. y ZELADA
26549;10;AVENIDA;JUSTO, JUAN B. AV. 9782
26550;7;AVENIDA;GAONA AV. 2900
26551;13;AVENIDA;DEL LIBERTADOR AV. y JARAMILLO
26552;15;AVENIDA;PUEYRREDON, HONORIO, DR. AV. 1808
26553;15;AVENIDA;WARNES AV. y THAMES
26554;15;AVENIDA;DORREGO AV. y GUZMAN
26555;6;AVENIDA;RIVADAVIA AV. y SENILLOSA
26556;14;AVENIDA;SANTA FE AV. y GODOY CRUZ
26557;4;AVENIDA;ALCORTA, AMANCIO AV. y FALUCHO
26558;3;AVENIDA;RIVADAVIA AV. 3317
26559;3;AVENIDA;GARAY, JUAN DE AV. 2836
26560;3;AVENIDA;INDEPENDENCIA AV. 2400
26561;2;AVENIDA;LAS HERAS GENERAL AV. 2414
26562;4;AVENIDA;ALCORTA, AMANCIO AV. y LUNA
26563;1;AVENIDA;RAMOS MEJIA, JOSE MARIA, DR. AV. 1550
26564;1;AVENIDA;CORRIENTES AV. y ALEM, LEANDRO N. AV.
26565;4;AVENIDA;DON PEDRO DE MENDOZA AV. y REGIMIENTO DE PATRICIOS AV.
26566;4;AVENIDA;BROWN, ALTE. AV. y PI Y MARGALL
26567;4;AVENIDA;ALCORTA, AMANCIO AV. 1550
26568;12;CALLE;Monroe y Holmberg
26569;11;CALLE;PAZ, MARCOS 3900
26570;10;CALLE;GONZALEZ, ELPIDIO 4700
26571;10;CALLE;FALCON, RAMON L.,CNEL. y MANZONI
26572;12;CALLE;DE LA TECNICA 5580
26573;11;CALLE;CUENCA 2775
26574;12;CALLE;ALTOLAGUIRRE y BLANCO ENCALADA
26575;10;CALLE;GONZALEZ, JOAQUIN V. 135
26576;13;CALLE;ARIAS y ARCOS
26577;5;CALLE;LINIERS VIRREY y REPUBLICA BOLIVARIANA DE VENEZUELA
26578;3;CALLE;RINCON 1179
26579;1;CALLE;MONTEVIDEO 600
26580;1;CALLE;MONTEVIDEO 165
26581;1;CALLE;PELLEGRINI, CARLOS 1
26582;SD;SD;sd
26583;9;AV. GRAL. PAZ;ROFFO, ANGEL H., DR. y PAZ, GRAL. AV.
26584;10;AVENIDA;RIVADAVIA AV. y MERCEDES
26585;9;AVENIDA;FERNANDEZ MORENO, BALDOMERO y LACARRA AV.
26586;7;AVENIDA;RIVADAVIA AV. 6385
26587;15;AVENIDA;CORRIENTES AV. y GURRUCHAGA
26588;5;AVENIDA;INDEPENDENCIA AV. y CASTRO BARROS
26589;5;AVENIDA;DIAZ VELEZ AV. y BRAVO, MARIO
26590;3;AVENIDA;BELGRANO AV. 2600
26591;1;AVENIDA;ENTRE RIOS AV. y CASEROS AV.
26592;8;AVENIDA;27 DE FEBRERO AV. 6200
26593;10;CALLE;IRIGOYEN 1530
26594;5;CALLE;COLOMBRES e INCLAN
26595;1;CALLE;LIMA 1401
26596;1;CALLE;CHACABUCO y CHILE
26597;12;AV. GRAL. PAZ;PAZ, GRAL. AV. 5172
26598;11;AVENIDA;BEIRO, FRANCISCO AV. 3550
26599;9;AVENIDA;PERON, EVA AV. y LACARRA AV.
26600;7;AVENIDA;RIVADAVIA AV. 6689
26601;13;AVENIDA;DEL LIBERTADOR AV. 6700
26602;6;AVENIDA;RIVADAVIA AV. 5885
26603;14;AVENIDA;DORREGO AV. y FREYRE, MARCELINO E., CNEL. AV.
26604;3;AVENIDA;PUEYRREDON AV. 574
26605;2;AVENIDA;LAS HERAS GENERAL AV. y AZCUENAGA
26606;3;AVENIDA;INDEPENDENCIA AV. 2083
26607;3;AVENIDA;INDEPENDENCIA AV. 1912
26608;2;AVENIDA;LAS HERAS GENERAL AV. 1951
26609;4;AVENIDA;ALCORTA, AMANCIO AV. y BRANDSEN
26610;1;AVENIDA;HUERGO, ING. AV. 950
26611;1;AVENIDA;MOREAU DE JUSTO, ALICIA AV. y VERA PE├æALOZA,  ROSARIO
26612;10;CALLE;MERCEDES 900
26613;12;CALLE;CRAMER 4334
26614;14;CALLE;GORRITI 5710
26615;3;CALLE;GALLO 241
26616;3;CALLE;JAURES, JEAN 400
26617;2;CALLE;LOPEZ, VICENTE y AYACUCHO
26618;12;AVENIDA;RUIZ HUIDOBRO AV. y LUGONES
26619;8;AVENIDA;ASTURIAS AV. y CASTA├æARES AV.
26620;6;AVENIDA;GOYENA, PEDRO AV. y BERTRES
26621;14;AVENIDA;CORDOBA AV. 4585
26622;7;AVENIDA;LA PLATA AV. 2127
26623;1;AVENIDA;ENTRE RIOS AV. 900
26624;1;AVENIDA;PASEO COLON AV. 1333
26625;1;AVENIDA;PASEO COLON AV. 1355
26626;7;AVENIDA;RIVADAVIA AV. 6800
26627;13;CALLE;ARRIBE├æOS y NU├æEZ
26628;7;CALLE;DIAZ, AVELINO y PUMACAHUA
26629;6;CALLE;AVELLANEDA y ROJAS
26630;10;CALLE;RUIZ DE LOS LLANOS y SANTO TOME
26631;12;AV. GRAL. PAZ;PAZ, GRAL. AV. 5710
26632;12;AV. GRAL. PAZ;PAZ, GRAL. AV. y GOYENECHE, ROBERTO PARQUE AV.
26633;9;AVENIDA;OLIVERA AV. y DIRECTORIO AV.
26634;9;AVENIDA;DELLEPIANE, LUIS, TTE. GRAL. y LACARRA AV.
26635;6;AVENIDA;RIVADAVIA AV. 6150
26636;5;AVENIDA;GARAY, JUAN DE AV. 3705
26637;5;AVENIDA;MAZA y SAN JUAN AV.
26638;14;AVENIDA;SANTA FE AV. y SALGUERO, JERONIMO
26639;14;AVENIDA;DEL LIBERTADOR AV. 3100
26640;3;AVENIDA;RIVADAVIA AV. y PASTEUR
26641;11;CALLE;GUALEGUAYCHU 3400
26642;10;CALLE;GONZALEZ, ELPIDIO y VIRGILIO
26643;10;CALLE;CERVANTES 1100
26644;12;CALLE;NAZCA y HABANA
26645;15;CALLE;CARACAS y SOLANO LOPEZ, F., MARISCAL
26646;12;CALLE;GALVAN y QUESADA
26647;8;CALLE;OLIDEN y CHILAVERT, MARTINIANO, CORONEL
26648;13;CALLE;11 DE SEPTIEMBRE DE 1888 y RAMALLO
26649;13;CALLE;MENDOZA y MOLDES
26650;13;CALLE;MENDOZA y 11 DE SEPTIEMBRE DE 1888
26651;6;CALLE;YERBAL y GARCIA LORCA, FEDERICO
26652;6;CALLE;RIO DE JANEIRO 800
26653;6;CALLE;PERON, JUAN DOMINGO, TTE. GENERAL y RIO DE JANEIRO
26654;5;CALLE;HUMAHUACA y PRINGLES
26655;5;CALLE;ESTADOS UNIDOS y TREINTA Y TRES ORIENTALES
26656;5;CALLE;CONSTITUCION 3569
26657;2;CALLE;SANCHEZ DE BUSTAMANTE 1384
26658;2;CALLE;CHARCAS 3250
26659;3;CALLE;MEXICO 2900
26660;3;CALLE;JUNIN 797
26661;1;CALLE;IRIGOYEN, BERNARDO DE y ESTADOS UNIDOS
26662;11;CALLE;TINOGASTA 4400
26663;12;AV. GRAL. PAZ;PAZ, GRAL. AV. 3100
26664;12;AVENIDA;TERRADA y MOSCONI GENERAL AV.
26665;15;AVENIDA;BEIRO, FRANCISCO AV. y TERRADA
26666;12;AVENIDA;MACHAIN y BALBIN, RICARDO, DR. AV.
26667;13;AVENIDA;DEL LIBERTADOR AV. 7446
26668;15;AVENIDA;CORRIENTES AV. y DORREGO AV.
26669;7;AVENIDA;MORENO, PERITO AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.
26670;5;AVENIDA;MEDRANO AV. 18
26671;14;AVENIDA;HONDURAS AV. y SALGUERO, JERONIMO
26672;4;AVENIDA;SAENZ AV. y ECHAURI
26673;5;AVENIDA;BOEDO AV. y SAN JUAN AV.
26674;3;AVENIDA;CORRIENTES AV. 3334
26675;3;AVENIDA;CORRIENTES AV. 3351
26676;1;AVENIDA;ENTRE RIOS AV. 1341
26677;10;AVENIDA;LOPE DE VEGA AV. y GIBRALTAR
26678;15;AVENIDA;JUSTO, JUAN B. AV. y CUCHA CUCHA
26679;12;CALLE;DEHEZA y DONADO
26680;8;CALLE;DE LA ROSA, JOSE I., DR. y LARRAYA
26681;8;CALLE;CAFAYATE y DIAZ, ANA
26682;11;CALLE;VIALE, LUIS 2045
26683;15;CALLE;ROSETI 1450
26684;14;CALLE;MEDRANO y EL SALVADOR
26685;3;CALLE;URQUIZA, GRAL. 300
26686;7;CALLE;ARANGUREN, JUAN F., DR. 2200
26687;3;AUTOPISTA;SD
26688;9;AV. GRAL. PAZ;PAZ, GRAL. AV. 10498
26689;11;AV. GRAL. PAZ;PAZ, GRAL. AV. y CONCORDIA
26690;9;AVENIDA;FRAGATA HERCULES y CASTRO, EMILIO AV.
26691;11;AVENIDA;MOSCONI GENERAL AV. y SAN NICOLAS
26692;12;AVENIDA;DONADO y BALBIN, RICARDO, DR. AV.
26693;12;AVENIDA;ROOSEVELT FRANKLIN D. AV. y BAUNESS
26694;9;AVENIDA;OLIVERA AV. y SAN PEDRO
26695;8;AVENIDA;FERNANDEZ DE LA CRUZ, F., GRAL. AV. y SUAREZ, JOSE LEON
26696;9;AVENIDA;PERON, EVA AV. y LA FACULTAD
26697;7;AVENIDA;LAFUENTE AV. 850
26698;15;AVENIDA;ELCANO AV. y ALVAREZ THOMAS AV.
26699;15;AVENIDA;SAN MARTIN AV. y FRAGATA PRES. SARMIENTO
26700;6;AVENIDA;GOYENA, PEDRO AV. y MARTINEZ, VICTOR
26701;5;AVENIDA;MEDRANO AV. y LAVALLE
26702;14;AVENIDA;SANTA FE AV. y ARMENIA
26703;14;AVENIDA;SANTA FE AV. 3760
26704;14;AVENIDA;LAS HERAS GENERAL AV. 3750
26705;4;AVENIDA;IRIARTE, GRAL. AV. 3705
26706;4;AVENIDA;VELEZ SARSFIELD AV. 530
26707;7;AVENIDA;MORENO, PERITO AV. y ACOSTA, MARIANO
26708;12;CALLE;DONADO y RAMALLO
26709;12;CALLE;NAHUEL HUAPI 4325
26710;8;CALLE;LARRAZABAL y BALBASTRO
26711;7;CALLE;ARGERICH 500
26712;13;CALLE;MONROE 3078
26713;15;CALLE;DUMONT, SANTOS 4683
26714;14;CALLE;THAMES 1300
26715;14;CALLE;URIARTE 1500
26716;4;CALLE;CRESPO y SANTA CATALINA
26717;5;CALLE;MAZA 673
26718;3;CALLE;PASO 396
26719;2;CALLE;ARENALES 2600
26720;1;CALLE;TACUARI 766
26721;12;AV. GRAL. PAZ;PAZ, GRAL. AV. 4000
26722;9;AVENIDA;SAN JUAN BAUTISTA DE LA SALLE AV. y OLIVERA AV.
26723;15;AVENIDA;DE LOS INCAS AV. 4300
26724;7;AVENIDA;NAZCA AV. 200
26725;7;AVENIDA;SAN PEDRITO AV. 610
26726;8;AVENIDA;ZORRILLA, ALBERTO y ESCALADA AV.
26727;6;AVENIDA;RIVADAVIA AV. y MITRE, EMILIO
26728;14;AVENIDA;SANTA FE AV. y GURRUCHAGA
26729;14;AVENIDA;REPUBLICA ARABE SIRIA y SANTA FE AV.
26730;5;AVENIDA;INDEPENDENCIA AV. y MAZA
26731;14;AVENIDA;OBLIGADO RAFAEL, AV.COSTANERA 2604
26732;2;AVENIDA;DEL LIBERTADOR AV. 1400
26733;3;AVENIDA;GARAY, JUAN DE AV. y ENTRE RIOS AV.
26734;10;AVENIDA;RIVADAVIA AV. y DUPUY
26735;12;CALLE;NAZCA 4100
26736;12;CALLE;HOLMBERG 4800
26737;11;CALLE;SANTO TOME 3300
26738;11;CALLE;ESCALADA DE SAN MARTIN, R. 3100
26739;6;CALLE;VALLE 1110
26740;6;CALLE;COLPAYO y NEUQUEN
26741;6;CALLE;AMBROSETTI, JUAN B. y VALLESE, FELIPE
26742;14;CALLE;GODOY CRUZ 1791
26743;5;CALLE;SARMIENTO 3415
26744;5;CALLE;LINIERS VIRREY y CONSTITUCION
26745;2;CALLE;JUNCAL 2100
26746;1;CALLE;LIMA 582
26747;11;AV. GRAL. PAZ;PAZ, GRAL. AV. 7727
26748;15;AVENIDA;Avenida Corrientes 6271
26749;10;AVENIDA;JUSTO, JUAN B. AV. y GAONA AV.
26750;12;AVENIDA;ROOSEVELT FRANKLIN D. AV. 5200
26751;8;AVENIDA;ROCA, CNEL. AV. 5450
26752;13;AVENIDA;JURAMENTO AV. y O'HIGGINS
26753;15;AVENIDA;CORRIENTES AV. y LEIVA
26754;SD;AVENIDA;MORENO, PERITO AV. 2100
26755;14;AVENIDA;MAURE y CAMPOS, LUIS M. AV.
26756;5;AVENIDA;GALLARDO, ANGEL AV. 68
26757;14;AVENIDA;BULLRICH, INT. AV. 100
26758;4;AVENIDA;SAENZ AV. y ALCORTA, AMANCIO AV.
26759;3;AVENIDA;BELGRANO AV. 2255
26760;1;AVENIDA;GARAY, JUAN DE AV. 421
26761;9;CALLE;BARRAGAN y VIEDMA, FRANCISCO DE
26762;10;CALLE;MEDINA y FALCON, RAMON L.,CNEL.
26763;15;CALLE;VARSOVIA 2930
26764;8;CALLE;CAFAYATE y DELLEPIANE, LUIS, TTE. GRAL.
26765;12;CALLE;PEDRAZA, MANUELA y SUPERI
26766;7;CALLE;ZA?ARTU 1159
26767;14;CALLE;CABRERA, JOSE A. y ACU├æA DE FIGUEROA, FRANCISCO
26768;3;CALLE;SARMIENTO 3000
26769;10;AVENIDA;RIVADAVIA AV. 9618
26770;10;AVENIDA;SEGUROLA AV. y MAGARI├æOS CERVANTES, A.
26771;7;AVENIDA;AVELLANEDA AV. 2900
26772;15;AVENIDA;WARNES AV. y HUMBOLDT
26773;14;AVENIDA;ESTADO DE ISRAEL AV. y GASCON
26774;5;AVENIDA;CORRIENTES AV. y SANCHEZ DE BUSTAMANTE
26775;2;AVENIDA;PUEYRREDON AV. y PARAGUAY
26776;4;AVENIDA;CASEROS AV. y MATHEU
26777;1;AVENIDA;MOREAU DE JUSTO, ALICIA AV. 2060
26778;11;CALLE;ALLENDE 3725
26779;11;CALLE;BAIGORRIA 3302
26780;14;CALLE;SERRANO y CABRERA, JOSE A.
26781;5;CALLE;BULNES 824
26782;10;SD;SD
26783;12;AV. GRAL. PAZ;PAZ, GRAL. AV. 5615
26784;11;AVENIDA;SAN MARTIN AV. 6841
26785;15;AVENIDA;NEWBERY, JORGE AV. y GUZMAN
26786;5;AVENIDA;SAN JUAN AV. y LINIERS VIRREY
26787;1;AVENIDA;HUERGO, ING. AV. y ESTADOS UNIDOS
26788;1;AVENIDA;ACHAVAL RODRIGUEZ, T., DR. AV. 1200
26789;9;AVENIDA;RIVADAVIA AV. y GORDILLO, TIMOTEO
26790;9;AVENIDA;PERON, EVA AV. y ESCALADA AV.
26791;11;CALLE;ESCALADA DE SAN MARTIN, R. 2400
26792;15;CALLE;LA PAMPA y TRONADOR
26793;6;CALLE;VIALE, LUIS 1088
26794;15;CALLE;MURILLO y GURRUCHAGA
26795;15;CALLE;AGUIRRE y ARAOZ
26796;5;CALLE;LINIERS VIRREY 1639
26797;1;CALLE;ALSINA, ADOLFO 1400
26798;4;CALLE;IRIARTE, GRAL. y VIEYTES
26799;7;AUTOPISTA;AUTOPISTA 25 DE MAYO y LAUTARO
26800;11;AVENIDA;CHIVILCOY AV. y SOLANO LOPEZ, F., MARISCAL
26801;15;AVENIDA;NAZCA AV. y BEIRO, FRANCISCO AV.
26802;9;AVENIDA;ALBERDI, JUAN BAUTISTA AV. y MEDINA
26803;10;AVENIDA;OLIVERA AV. 20
26804;10;AVENIDA;SEGUROLA AV. 465
26805;11;AVENIDA;NAZCA AV. 1900
26806;13;AVENIDA;CRAMER AV. 2503
26807;7;AVENIDA;DIRECTORIO AV. 2040
26808;13;AVENIDA;ECHEVERRIA y VERTIZ VIRREY AV.
26809;8;AVENIDA;ITAQUI y BONORINO, ESTEBAN, CNEL. AV.
26810;14;AVENIDA;DEL LIBERTADOR AV. y BULLRICH, INT. AV.
26811;3;AVENIDA;SAN JUAN AV. y LA RIOJA
26812;14;AVENIDA;DEL LIBERTADOR AV. 2244
26813;1;AVENIDA;CORDOBA AV. 1700
26814;1;AVENIDA;MOREAU DE JUSTO, ALICIA AV. 50
26815;9;CALLE;SALADILLO y GARCIA DE COSSIO
26816;11;CALLE;JUAREZ, BENITO 3248
26817;11;CALLE;BELAUSTEGUI, LUIS, DR. 3000
26818;7;CALLE;ESTADO PLURINACIONAL DE BOLIVIA 400
26819;7;CALLE;GAVILAN 400
26820;6;CALLE;ARANGUREN, JUAN F., DR. y FRAGATA PRES. SARMIENTO
26821;7;CALLE;MALVINAS ARGENTINAS 665
26822;6;CALLE;OTAMENDI 600
26823;14;CALLE;SERRANO y VEGA, NICETO, CNEL.
26824;5;CALLE;YATAY 136
26825;5;CALLE;BRAVO, MARIO 563
26826;3;CALLE;COCHABAMBA 2617
26827;4;CALLE;USPALLATA y GARCIA, MANUEL
26828;9;AVENIDA;CASTRO, EMILIO AV. y SUAREZ, JOSE LEON
26829;13;AVENIDA;MONROE y CRAMER AV.
26830;15;AVENIDA;SAN MARTIN AV. 2583
26831;15;AVENIDA;TRIUNVIRATO AV. y ELCANO AV.
26832;3;AVENIDA;COMBATE DE LOS POZOS y SAN JUAN AV.
26833;1;AVENIDA;PELLEGRINI, CARLOS y RIVADAVIA AV.
26834;12;CALLE;BLANCO ENCALADA y ANDONAEGUI
26835;12;CALLE;IBERA y ACHA, MARIANO, GRAL.
26836;2;CALLE;JUNIN y PE├æA
26837;3;CALLE;RIOBAMBA y LAVALLE
26838;3;CALLE;PERON, JUAN DOMINGO, TTE. GENERAL y RIOBAMBA
26839;9;AV. GRAL. PAZ;PAZ, GRAL. AV. 13498
26840;7;AVENIDA;NAZCA AV. 151
26841;7;AVENIDA;RIVADAVIA AV. y ALVAREZ, DONATO, TTE. GRAL.
26842;6;AVENIDA;SAN MARTIN AV. y GALICIA
26843;15;AVENIDA;CORRIENTES AV. y NEWBERY, JORGE AV.
26844;3;AVENIDA;PUEYRREDON AV. 100
26845;1;AVENIDA;VIAMONTE y 9 DE JULIO AV.
26846;1;AVENIDA;RAMOS MEJIA, JOSE MARIA, DR. AV. 1301
26847;4;AVENIDA;IRIARTE, GRAL. y MONTES DE OCA, MANUEL AV.
26848;12;AVENIDA;CURUPAYTI y DEL FOMENTISTA AV.
26849;12;AVENIDA;CONGRESO AV. y ALTOLAGUIRRE
26850;5;AVENIDA;BELGRANO AV. 3500
26851;9;CALLE;COSQUIN y BOQUERON
26852;11;CALLE;LLAVALLOL 2123
26853;8;CALLE;DELLEPIANE, LUIS, TTE. GRAL. y RIO NEGRO
26854;11;CALLE;CARACAS y DIAZ, CESAR, GRAL.
26855;15;CALLE;HEREDIA e ITURRI
26856;15;CALLE;VERA 970
26857;14;CALLE;GORRITI y MEDRANO
26858;5;CALLE;LAVALLE y SALGUERO, JERONIMO
26859;5;CALLE;HUMAHUACA y BILLINGHURST
26860;3;CALLE;YRIGOYEN, HIPOLITO 2400
26861;3;CALLE;COMBATE DE LOS POZOS 200
26862;8;CALLE;CHILAVERT, MARTINIANO, CORONEL 6948
26863;1;CALLE;LIBERTAD 731
26864;11;AV. GRAL. PAZ;LARSEN y PAZ, GRAL. AV.
26865;4;AVENIDA;Perez Galdos, Benito Av. 353
26866;10;AVENIDA;BEIRO, FRANCISCO AV. y OTTAWA
26867;10;AVENIDA;JUSTO, JUAN B. AV. 9459
26868;11;AVENIDA;BEIRO, FRANCISCO AV. y BERMUDEZ
26869;10;AVENIDA;ESCALADA AV. 413
26870;15;AVENIDA;BALLIVIAN y VICTORICA, BENJAMIN, GENERAL, AV.
26871;11;AVENIDA;JUSTO, JUAN B. AV. y ARTIGAS, JOSE GERVASIO, GRAL.
26872;6;AVENIDA;GAONA AV. y SAN MARTIN AV.
26873;15;AVENIDA;SCALABRINI ORTIZ, RAUL AV. 5
26874;14;AVENIDA;VEGA, NICETO, CNEL. AV. y FITZ ROY
26875;7;AVENIDA;FERNANDEZ DE LA CRUZ, F., GRAL. AV. 2525
26876;4;AVENIDA;FERNANDEZ DE LA CRUZ, F., GRAL. AV. y CACIQUE
26877;15;AVENIDA;CORDOBA AV. 4084
26878;14;AVENIDA;SANTA FE AV. y FRAY JUSTO SANTAMARIA DE ORO
26879;4;AVENIDA;CASEROS AV. y CASTRO BARROS
26880;3;AVENIDA;INDEPENDENCIA AV. y ALBERTI
26881;11;AVENIDA;BEIRO, FRANCISCO AV. y LAMARCA, EMILIO
26882;13;AVENIDA;FIGUEROA ALCORTA, PRES. AV. 7595
26883;10;CALLE;MEDINA 22
26884;7;CALLE;TANDIL 2645
26885;11;CALLE;ORO├æO, NICASIO y MAGARI├æOS CERVANTES, A.
26886;13;CALLE;MONROE 1850
26887;15;CALLE;MU├æECAS y GURRUCHAGA
26888;13;CALLE;LA PAMPA 1400
26889;5;CALLE;COLOMBRES 281
26890;4;CALLE;CHUTRO, PEDRO, PROF., DR. 2735
26891;2;CALLE;URIBURU JOSE E., PRES. 1000
26892;4;CALLE;ALVARADO y MAGALDI, AGUSTIN
26893;1;CALLE;RECONQUISTA 200
26894;4;CALLE;SUAREZ y HERNANDARIAS
26895;4;CALLE;BRIN, MINISTRO 821
26896;7;AUTOPISTA;MORENO, JOSE MARIA AV. 955
26897;8;AV. GRAL. PAZ;PAZ, GRAL. AV. y RIVERA, FRUCTUOSO, GENERAL
26898;10;AVENIDA;SASTRE, MARCOS y SEGUROLA AV.
26899;10;AVENIDA;MOZART y ALBERDI, JUAN BAUTISTA AV.
26900;7;AVENIDA;NAZCA AV. y FLORES, VENANCIO, GRAL.
26901;15;AVENIDA;AVALOS y GARMENDIA AV.
26902;7;AVENIDA;ALBERDI, JUAN BAUTISTA AV. 2500
26903;13;AVENIDA;ELCANO AV. y DELGADO
26904;14;AVENIDA;DEL LIBERTADOR AV. 4596
26905;1;AVENIDA;9 DE JULIO AV. y PERON, JUAN DOMINGO, TTE. GENERAL
26906;4;AVENIDA;SUAREZ AV. y HORNOS, GRAL.
26907;4;AVENIDA;GARCIA, MARTIN AV. y JOVELLANOS, GASPAR M. DE
26908;1;AVENIDA;ANTARTIDA ARGENTINA AV. 1101
26909;7;AVENIDA;CARABOBO AV. y BILBAO, FRANCISCO
26910;5;AVENIDA;LA PLATA AV. y SAN JUAN AV.
26911;10;CALLE;IRIGOYEN y LASCANO
26912;11;CALLE;GUALEGUAYCHU 3016
26913;11;CALLE;TINOGASTA y SAN NICOLAS
26914;11;CALLE;LASCANO y VILARDEBO, TEODORO
26915;15;CALLE;LA PAMPA 5834
26916;11;CALLE;DIAZ, CESAR, GRAL. y CAMPANA
26917;15;CALLE;LA PAMPA 5100
26918;13;CALLE;CUBA y RUIZ HUIDOBRO
26919;8;CALLE;GARCIA, PEDRO A.,CNEL. 5682
26920;15;CALLE;ZABALA 3572
26921;6;CALLE;VIALE, LUIS y FRAGATA PRES. SARMIENTO
26922;13;CALLE;ARCOS y LA PAMPA
26923;13;CALLE;MARTINEZ, ENRIQUE, GRAL. y MAURE
26924;6;CALLE;RIO DE JANEIRO 650
26925;6;CALLE;RIO DE JANEIRO 114
26926;5;CALLE;COLOMBRES y SAN IGNACIO
26927;4;CALLE;NECOCHEA y ARZOBISPO ESPINOSA
26928;12;AV. GRAL. PAZ;PAZ, GRAL. AV. y CUENCA
26929;9;AVENIDA;COSQUIN y CASTRO, EMILIO AV.
26930;15;AVENIDA;DE LOS INCAS AV. y DE LOS CONSTITUYENTES AV.
26931;6;AVENIDA;GAONA AV. y ALVAREZ, DONATO, TTE. GRAL.
26932;13;AVENIDA;UDAONDO, GUILLERMO AV. 1100
26933;14;AVENIDA;SANTA FE AV. 4402
26934;1;AVENIDA;CORRIENTES AV. 1200
26935;4;AVENIDA;MONTES DE OCA, MANUEL AV. 1750
26936;11;AVENIDA;SAN MARTIN AV. y HABANA
26937;10;CALLE;LASCANO e IRIGOYEN
26938;12;CALLE;MACHAIN 4298
26939;8;CALLE;HERRERA, LUIS A., DE y GRANDOLI, MARTIN
26940;13;CALLE;PINO, VIRREY DEL y MOLDES
26941;6;CALLE;AVELLANEDA y ESPINOSA
26942;7;CALLE;PUAN 852
26943;15;CALLE;AGUIRRE y HUMBOLDT
26944;5;CALLE;RONDEAU y MAZA
26945;14;CALLE;BULNES 2631
26946;10;AV. GRAL. PAZ;PAZ, GRAL. AV. y BEIRO, FRANCISCO AV.
26947;10;AV. GRAL. PAZ;PAZ, GRAL. AV. y BRUSELAS
26948;11;AV. GRAL. PAZ;LAMARCA, EMILIO y PAZ, GRAL. AV.
26949;10;AVENIDA;MORON y CARRASCO AV.
26950;6;AVENIDA;ALBERDI, JUAN BAUTISTA AV. 1660
26951;4;AVENIDA;CASEROS AV. 3217
26952;11;CALLE;TINOGASTA y CHIVILCOY
26953;12;CALLE;RAMALLO 4398
26954;3;CALLE;VIAMONTE y JUNIN
26955;4;CALLE;CARRILLO, RAMON, DR. y BRANDSEN
26956;1;CALLE;DEFENSA 963
26957;12;AV. GRAL. PAZ;PAZ, GRAL. AV. 3500
26958;8;AV. GRAL. PAZ;PAZ, GRAL. AV. 16800
26959;4;AVENIDA;Av. Amancio Alcorta y Monteagudo
26960;9;AVENIDA;CARDENAS, CNEL. AV. y MONTE
26961;10;AVENIDA;MAGARI├æOS CERVANTES, A. y SEGUROLA AV.
